city,timestamp,temperature,season
New York,2010-08-15,24.16369806038296,summer
New York,2010-08-16,27.247827183550882,summer
New York,2010-08-17,25.257376283272308,summer
New York,2010-08-18,20.022972781209464,summer
New York,2010-08-19,25.34933930933179,summer
New York,2010-08-20,27.613534045209672,summer
New York,2010-08-21,21.148876431868715,summer
New York,2010-08-22,26.43367081913966,summer
New York,2010-08-23,27.04326040787422,summer
New York,2010-08-24,25.50099392835756,summer
New York,2010-08-25,28.074318611651105,summer
New York,2010-08-26,21.941294527753474,summer
New York,2010-08-27,29.001744485070297,summer
New York,2010-08-28,23.372238724470265,summer
New York,2010-08-29,32.35709958375554,summer
New York,2010-08-30,32.429327562138354,summer
New York,2010-08-31,15.23784468459484,summer
New York,2010-09-01,14.851943055180836,autumn
New York,2010-09-02,9.632602079791944,autumn
New York,2010-09-03,9.616922477770824,autumn
New York,2010-09-04,17.840919242447228,autumn
New York,2010-09-05,13.631850468625101,autumn
New York,2010-09-06,27.87026701343315,autumn
New York,2010-09-07,11.959908023369147,autumn
New York,2010-09-08,11.852296139541515,autumn
New York,2010-09-09,14.756611007069965,autumn
New York,2010-09-10,14.956843188861269,autumn
New York,2010-09-11,15.169471169805925,autumn
New York,2010-09-12,12.381811168231827,autumn
New York,2010-09-13,9.917539018048476,autumn
New York,2010-09-14,18.525370674342117,autumn
New York,2010-09-15,23.37238323651623,autumn
New York,2010-09-16,24.22273783616957,autumn
New York,2010-09-17,9.390342670298647,autumn
New York,2010-09-18,15.14784221901794,autumn
New York,2010-09-19,9.941797486825326,autumn
New York,2010-09-20,14.480763400301822,autumn
New York,2010-09-21,16.24621530998912,autumn
New York,2010-09-22,7.578809403664786,autumn
New York,2010-09-23,17.338276543072762,autumn
New York,2010-09-24,19.151290588824534,autumn
New York,2010-09-25,5.3127397379649945,autumn
New York,2010-09-26,17.61970177896898,autumn
New York,2010-09-27,8.307790299383514,autumn
New York,2010-09-28,13.640159740186201,autumn
New York,2010-09-29,17.445309728778227,autumn
New York,2010-09-30,8.76508063376806,autumn
New York,2010-10-01,18.408935476960373,autumn
New York,2010-10-02,13.392432897170496,autumn
New York,2010-10-03,11.520091615632474,autumn
New York,2010-10-04,18.372888908350667,autumn
New York,2010-10-05,16.27396514306285,autumn
New York,2010-10-06,14.312884456485312,autumn
New York,2010-10-07,16.95475844875467,autumn
New York,2010-10-08,19.255702226273776,autumn
New York,2010-10-09,24.41849520311807,autumn
New York,2010-10-10,14.750366195087361,autumn
New York,2010-10-11,16.74915125782709,autumn
New York,2010-10-12,14.713995154930545,autumn
New York,2010-10-13,16.839907550771915,autumn
New York,2010-10-14,22.327356807064103,autumn
New York,2010-10-15,9.863785182263282,autumn
New York,2010-10-16,17.96766933204747,autumn
New York,2010-10-17,13.277742381508105,autumn
New York,2010-10-18,13.739472216614317,autumn
New York,2010-10-19,16.666812273031287,autumn
New York,2010-10-20,14.410677418993066,autumn
New York,2010-10-21,18.166197928348616,autumn
New York,2010-10-22,19.78760296724309,autumn
New York,2010-10-23,7.777147244146726,autumn
New York,2010-10-24,8.371330792477345,autumn
New York,2010-10-25,16.13348030866957,autumn
New York,2010-10-26,12.634202173103319,autumn
New York,2010-10-27,22.051838783733345,autumn
New York,2010-10-28,17.2164586586796,autumn
New York,2010-10-29,18.295859849849244,autumn
New York,2010-10-30,14.747944909918122,autumn
New York,2010-10-31,16.1455460711423,autumn
New York,2010-11-01,9.415949511880097,autumn
New York,2010-11-02,10.125680672809901,autumn
New York,2010-11-03,14.739342277043281,autumn
New York,2010-11-04,13.8477521816918,autumn
New York,2010-11-05,20.092805225124795,autumn
New York,2010-11-06,4.098557502652714,autumn
New York,2010-11-07,8.90493395083182,autumn
New York,2010-11-08,12.827330338826508,autumn
New York,2010-11-09,11.89593190617855,autumn
New York,2010-11-10,21.157308670616672,autumn
New York,2010-11-11,14.823118911545567,autumn
New York,2010-11-12,15.32360799996674,autumn
New York,2010-11-13,12.372418484371437,autumn
New York,2010-11-14,16.1891295556493,autumn
New York,2010-11-15,24.635451567812588,autumn
New York,2010-11-16,22.777805015837316,autumn
New York,2010-11-17,29.563806494600044,autumn
New York,2010-11-18,18.316553687111316,autumn
New York,2010-11-19,18.65464307101447,autumn
New York,2010-11-20,14.937505752266562,autumn
New York,2010-11-21,22.88967527414085,autumn
New York,2010-11-22,14.177263509029961,autumn
New York,2010-11-23,8.375354838564212,autumn
New York,2010-11-24,8.65141336992647,autumn
New York,2010-11-25,19.81948323267197,autumn
New York,2010-11-26,17.393914281645166,autumn
New York,2010-11-27,16.669005622828134,autumn
New York,2010-11-28,17.215891200576507,autumn
New York,2010-11-29,15.12752941274688,autumn
New York,2010-11-30,10.036434666310544,autumn
New York,2010-12-01,13.575966057058057,winter
New York,2010-12-02,4.05851521664552,winter
New York,2010-12-03,-0.1265359578922447,winter
New York,2010-12-04,-5.94903101652023,winter
New York,2010-12-05,5.240816165427676,winter
New York,2010-12-06,2.3917182671021227,winter
New York,2010-12-07,-1.8411990622942043,winter
New York,2010-12-08,0.6109285000318535,winter
New York,2010-12-09,-6.159230668697311,winter
New York,2010-12-10,-6.024767607263685,winter
New York,2010-12-11,-11.093573453540147,winter
New York,2010-12-12,2.407677052607786,winter
New York,2010-12-13,4.250161607847765,winter
New York,2010-12-14,-3.575752095603886,winter
New York,2010-12-15,1.8570751519793596,winter
New York,2010-12-16,2.6886471102072367,winter
New York,2010-12-17,-6.627124324694246,winter
New York,2010-12-18,5.156090805703335,winter
New York,2010-12-19,3.947374079225523,winter
New York,2010-12-20,-5.299207222980012,winter
New York,2010-12-21,-5.574539439124747,winter
New York,2010-12-22,-0.45599937186406375,winter
New York,2010-12-23,1.2069833192851291,winter
New York,2010-12-24,1.9175522790948316,winter
New York,2010-12-25,-9.575520191074162,winter
New York,2010-12-26,3.449320347643867,winter
New York,2010-12-27,-4.873579352284909,winter
New York,2010-12-28,6.741762071707452,winter
New York,2010-12-29,2.3951805692078447,winter
New York,2010-12-30,1.5299888353600624,winter
New York,2010-12-31,-4.672214295512972,winter
New York,2011-01-01,-1.1307277311794004,winter
New York,2011-01-02,-2.850645036364983,winter
New York,2011-01-03,-2.7768418939903805,winter
New York,2011-01-04,8.995971424374783,winter
New York,2011-01-05,-6.33612360485671,winter
New York,2011-01-06,1.6893936083432923,winter
New York,2011-01-07,5.112219917077975,winter
New York,2011-01-08,-4.872881511634187,winter
New York,2011-01-09,-8.029001507534279,winter
New York,2011-01-10,-1.3222765246089996,winter
New York,2011-01-11,2.013872923522382,winter
New York,2011-01-12,-0.05149782063636348,winter
New York,2011-01-13,1.2675515857082698,winter
New York,2011-01-14,-0.022175185256633995,winter
New York,2011-01-15,2.5009817842949067,winter
New York,2011-01-16,-1.9518820301813034,winter
New York,2011-01-17,3.266376267515853,winter
New York,2011-01-18,-7.7648949608274656,winter
New York,2011-01-19,-5.965302453658204,winter
New York,2011-01-20,-3.0520488774218464,winter
New York,2011-01-21,8.89508468772915,winter
New York,2011-01-22,-4.149432687430414,winter
New York,2011-01-23,0.9585875182983679,winter
New York,2011-01-24,3.6954627245334977,winter
New York,2011-01-25,-5.382856950083738,winter
New York,2011-01-26,-8.837545172842521,winter
New York,2011-01-27,-9.715991422704777,winter
New York,2011-01-28,-0.7488707184488695,winter
New York,2011-01-29,9.016069751692523,winter
New York,2011-01-30,7.171157144162463,winter
New York,2011-01-31,-9.660961414880308,winter
New York,2011-02-01,-5.500664796119238,winter
New York,2011-02-02,5.305984057221849,winter
New York,2011-02-03,-5.058250133275082,winter
New York,2011-02-04,-1.0006379947806505,winter
New York,2011-02-05,2.0201839585129866,winter
New York,2011-02-06,-3.550900168856303,winter
New York,2011-02-07,1.7820276080412698,winter
New York,2011-02-08,4.6164087624593915,winter
New York,2011-02-09,5.062327413204049,winter
New York,2011-02-10,1.552446148715862,winter
New York,2011-02-11,-4.5487123945042205,winter
New York,2011-02-12,-0.5857291636319384,winter
New York,2011-02-13,-9.4890734883478,winter
New York,2011-02-14,7.0357254742329385,winter
New York,2011-02-15,-2.9359761101126205,winter
New York,2011-02-16,1.567284042714546,winter
New York,2011-02-17,-4.186593681959986,winter
New York,2011-02-18,7.484764920045725,winter
New York,2011-02-19,-2.2913613032452433,winter
New York,2011-02-20,4.939315879465365,winter
New York,2011-02-21,-2.7813779960546943,winter
New York,2011-02-22,-0.2660259845075242,winter
New York,2011-02-23,7.755903743642875,winter
New York,2011-02-24,-3.2862440197932345,winter
New York,2011-02-25,7.466160106255454,winter
New York,2011-02-26,3.731985205173621,winter
New York,2011-02-27,5.890264656176861,winter
New York,2011-02-28,-0.4092593435196385,winter
New York,2011-03-01,9.156135497173118,spring
New York,2011-03-02,7.568431419268313,spring
New York,2011-03-03,4.234701285740449,spring
New York,2011-03-04,8.249923947667792,spring
New York,2011-03-05,6.656962136610209,spring
New York,2011-03-06,9.000627843175677,spring
New York,2011-03-07,15.898409083221914,spring
New York,2011-03-08,13.860969335893406,spring
New York,2011-03-09,12.255664543965075,spring
New York,2011-03-10,7.9245716425621415,spring
New York,2011-03-11,3.127545570707017,spring
New York,2011-03-12,4.404381244821055,spring
New York,2011-03-13,2.785784307079256,spring
New York,2011-03-14,11.725001628940868,spring
New York,2011-03-15,9.480822561817796,spring
New York,2011-03-16,15.407228370332,spring
New York,2011-03-17,8.997463079558571,spring
New York,2011-03-18,-0.038958512767443665,spring
New York,2011-03-19,4.466734069738382,spring
New York,2011-03-20,18.129343479117757,spring
New York,2011-03-21,9.360773824770463,spring
New York,2011-03-22,12.424295599011712,spring
New York,2011-03-23,-2.175045800015747,spring
New York,2011-03-24,20.690309372338636,spring
New York,2011-03-25,17.503905162306726,spring
New York,2011-03-26,10.897340030097148,spring
New York,2011-03-27,13.921049785197908,spring
New York,2011-03-28,13.721786515950852,spring
New York,2011-03-29,10.832316198176311,spring
New York,2011-03-30,10.378258116953235,spring
New York,2011-03-31,3.563744616880191,spring
New York,2011-04-01,5.905512990995042,spring
New York,2011-04-02,5.470458362491887,spring
New York,2011-04-03,12.992149528166074,spring
New York,2011-04-04,9.084218620692448,spring
New York,2011-04-05,6.879336844246896,spring
New York,2011-04-06,5.481611522388646,spring
New York,2011-04-07,8.424219286194525,spring
New York,2011-04-08,20.429939496460207,spring
New York,2011-04-09,2.4605870038044344,spring
New York,2011-04-10,10.837401911201296,spring
New York,2011-04-11,1.5773879763839975,spring
New York,2011-04-12,7.30945045895231,spring
New York,2011-04-13,12.053156253172665,spring
New York,2011-04-14,13.946464465305244,spring
New York,2011-04-15,8.480357379083072,spring
New York,2011-04-16,9.411420637524825,spring
New York,2011-04-17,11.044596681403696,spring
New York,2011-04-18,12.72227862972161,spring
New York,2011-04-19,15.494846005403282,spring
New York,2011-04-20,15.127369994705722,spring
New York,2011-04-21,15.291919704580557,spring
New York,2011-04-22,11.924070813431904,spring
New York,2011-04-23,15.61394361937365,spring
New York,2011-04-24,11.203811280511776,spring
New York,2011-04-25,10.773780927162669,spring
New York,2011-04-26,5.767326742273609,spring
New York,2011-04-27,17.138343263512375,spring
New York,2011-04-28,9.66053613322415,spring
New York,2011-04-29,9.78528912971675,spring
New York,2011-04-30,11.64668997393062,spring
New York,2011-05-01,6.832700058703358,spring
New York,2011-05-02,7.320900840097372,spring
New York,2011-05-03,14.986724322043148,spring
New York,2011-05-04,12.916054256921122,spring
New York,2011-05-05,16.012708573704355,spring
New York,2011-05-06,13.840636429705999,spring
New York,2011-05-07,13.138900439419903,spring
New York,2011-05-08,4.058029424855545,spring
New York,2011-05-09,17.12157627720308,spring
New York,2011-05-10,11.920739408608714,spring
New York,2011-05-11,13.906577898318957,spring
New York,2011-05-12,22.626776964638058,spring
New York,2011-05-13,7.894361617710021,spring
New York,2011-05-14,8.632014864450674,spring
New York,2011-05-15,5.1297929461706175,spring
New York,2011-05-16,8.561539266304994,spring
New York,2011-05-17,9.000587032723248,spring
New York,2011-05-18,17.057375927508865,spring
New York,2011-05-19,11.427680417804867,spring
New York,2011-05-20,1.6325431736879246,spring
New York,2011-05-21,8.450825760765976,spring
New York,2011-05-22,3.679865397604768,spring
New York,2011-05-23,10.229144899528242,spring
New York,2011-05-24,15.315034364791536,spring
New York,2011-05-25,2.8437267032253724,spring
New York,2011-05-26,14.01385107517459,spring
New York,2011-05-27,9.645134955059273,spring
New York,2011-05-28,14.527890741297504,spring
New York,2011-05-29,11.735386954922784,spring
New York,2011-05-30,8.94959082657074,spring
New York,2011-05-31,7.232367603098176,spring
New York,2011-06-01,20.767261424412588,summer
New York,2011-06-02,22.001624977384587,summer
New York,2011-06-03,26.037646554238954,summer
New York,2011-06-04,25.923298390366902,summer
New York,2011-06-05,28.36660657974089,summer
New York,2011-06-06,23.837218030068573,summer
New York,2011-06-07,28.780874473167206,summer
New York,2011-06-08,17.268196166445264,summer
New York,2011-06-09,35.42581914540211,summer
New York,2011-06-10,24.32967386982878,summer
New York,2011-06-11,34.320674585580164,summer
New York,2011-06-12,31.196882091742076,summer
New York,2011-06-13,21.52523239098228,summer
New York,2011-06-14,37.373611473942816,summer
New York,2011-06-15,27.342808487528202,summer
New York,2011-06-16,21.149670170882125,summer
New York,2011-06-17,17.94024568669126,summer
New York,2011-06-18,32.306713981187244,summer
New York,2011-06-19,28.714682937313555,summer
New York,2011-06-20,26.03985736925895,summer
New York,2011-06-21,29.90108704438128,summer
New York,2011-06-22,19.959067948825837,summer
New York,2011-06-23,18.36364229333028,summer
New York,2011-06-24,19.4579057332223,summer
New York,2011-06-25,20.926852072405136,summer
New York,2011-06-26,29.849985769633584,summer
New York,2011-06-27,18.838211967221152,summer
New York,2011-06-28,26.689445922167405,summer
New York,2011-06-29,14.280470995104269,summer
New York,2011-06-30,28.117283602341338,summer
New York,2011-07-01,21.996007362643716,summer
New York,2011-07-02,24.989814970360214,summer
New York,2011-07-03,24.945300770124767,summer
New York,2011-07-04,20.546407336407547,summer
New York,2011-07-05,22.065367336567697,summer
New York,2011-07-06,28.971486714206076,summer
New York,2011-07-07,26.32633517201985,summer
New York,2011-07-08,18.178984533494866,summer
New York,2011-07-09,28.667666937043748,summer
New York,2011-07-10,20.998069204601613,summer
New York,2011-07-11,31.933572406285204,summer
New York,2011-07-12,23.541830747830222,summer
New York,2011-07-13,17.159167926796428,summer
New York,2011-07-14,20.73902071134321,summer
New York,2011-07-15,25.470289930311097,summer
New York,2011-07-16,16.05599884391186,summer
New York,2011-07-17,39.01768672050958,summer
New York,2011-07-18,31.73278660009216,summer
New York,2011-07-19,21.65891259100766,summer
New York,2011-07-20,24.44819115628291,summer
New York,2011-07-21,23.444519124645673,summer
New York,2011-07-22,19.67431120731439,summer
New York,2011-07-23,26.612917674649193,summer
New York,2011-07-24,20.231692868194553,summer
New York,2011-07-25,30.77197690631376,summer
New York,2011-07-26,22.96019655374358,summer
New York,2011-07-27,24.708335676902102,summer
New York,2011-07-28,17.233066564532056,summer
New York,2011-07-29,20.979584325567473,summer
New York,2011-07-30,21.00403854118668,summer
New York,2011-07-31,25.638276737062238,summer
New York,2011-08-01,23.55215868900423,summer
New York,2011-08-02,18.113826010671623,summer
New York,2011-08-03,23.7037570348651,summer
New York,2011-08-04,23.89012419437719,summer
New York,2011-08-05,16.576677795269966,summer
New York,2011-08-06,22.770686432294877,summer
New York,2011-08-07,16.259702730959184,summer
New York,2011-08-08,18.192129460827253,summer
New York,2011-08-09,13.029384397345158,summer
New York,2011-08-10,25.77459842475329,summer
New York,2011-08-11,26.500480832831546,summer
New York,2011-08-12,22.463922269891235,summer
New York,2011-08-13,28.099341422662476,summer
New York,2011-08-14,17.440361420717498,summer
New York,2011-08-15,25.825659565210753,summer
New York,2011-08-16,16.737212815132587,summer
New York,2011-08-17,18.84041183803906,summer
New York,2011-08-18,29.808451158493508,summer
New York,2011-08-19,27.36350348791196,summer
New York,2011-08-20,24.506630150631164,summer
New York,2011-08-21,26.472719445006838,summer
New York,2011-08-22,28.346056881459134,summer
New York,2011-08-23,29.093357514980163,summer
New York,2011-08-24,19.690208509950644,summer
New York,2011-08-25,24.009252727872795,summer
New York,2011-08-26,26.257378900108773,summer
New York,2011-08-27,21.96490580404506,summer
New York,2011-08-28,28.54747036741115,summer
New York,2011-08-29,21.648296058803666,summer
New York,2011-08-30,27.210985574423294,summer
New York,2011-08-31,27.763936706364355,summer
New York,2011-09-01,12.715650359346224,autumn
New York,2011-09-02,8.507355845773308,autumn
New York,2011-09-03,6.832629779409054,autumn
New York,2011-09-04,13.860878873330904,autumn
New York,2011-09-05,20.390557250398594,autumn
New York,2011-09-06,13.276921290456876,autumn
New York,2011-09-07,11.777769429094516,autumn
New York,2011-09-08,10.974626815506674,autumn
New York,2011-09-09,13.844895096188012,autumn
New York,2011-09-10,13.403207403249155,autumn
New York,2011-09-11,19.988041944773993,autumn
New York,2011-09-12,13.36992735889677,autumn
New York,2011-09-13,15.957192922391851,autumn
New York,2011-09-14,20.11143653101787,autumn
New York,2011-09-15,19.0327583805125,autumn
New York,2011-09-16,15.643404858109166,autumn
New York,2011-09-17,24.57706773461737,autumn
New York,2011-09-18,13.650749845404478,autumn
New York,2011-09-19,15.226022026985746,autumn
New York,2011-09-20,17.836757900104065,autumn
New York,2011-09-21,4.237397160936032,autumn
New York,2011-09-22,15.63686946199337,autumn
New York,2011-09-23,15.848043256039297,autumn
New York,2011-09-24,16.93978479444083,autumn
New York,2011-09-25,12.7706488227118,autumn
New York,2011-09-26,24.495725361655865,autumn
New York,2011-09-27,12.798602481845332,autumn
New York,2011-09-28,17.14447678624397,autumn
New York,2011-09-29,25.019359651446884,autumn
New York,2011-09-30,13.359161636355259,autumn
New York,2011-10-01,9.605619077076593,autumn
New York,2011-10-02,10.084778384285674,autumn
New York,2011-10-03,21.484702458619864,autumn
New York,2011-10-04,16.868965078168422,autumn
New York,2011-10-05,8.035248595184132,autumn
New York,2011-10-06,13.800032104818335,autumn
New York,2011-10-07,12.101057122315943,autumn
New York,2011-10-08,18.382658509670605,autumn
New York,2011-10-09,14.634092291287077,autumn
New York,2011-10-10,5.744625387649489,autumn
New York,2011-10-11,25.07720496764975,autumn
New York,2011-10-12,18.96278448253794,autumn
New York,2011-10-13,9.017725405191324,autumn
